O_code,D_code,car_time,bus_time,ship_time,rail_time,air_time,car_cost,bus_cost,ship_cost,rail_cost,air_cost
24,11,399.7476,510,-,242.4,333.4,11670,7590,-,13220,24640
24,12,423.1592,628.1,-,257,349,12350,7340,-,13740,24700
24,13,372.507,465.6,-,228.1,312,11430,7200,-,13170,24340
24,14,369.9908,544.5,-,198.9,299.9,11000,6340,-,12630,24300
24,15,476.2182,568,-,374.6,289.6,14260,9230,-,21840,30210
24,16,291.4416,337,-,358,344.6,8970,5640,-,9760,49590
24,17,271.859,380.6,-,296.6,341.6,6120,5360,-,10100,69170
24,18,216.1744,272.2,-,220.1,-,4390,4010,-,8030,-
24,19,310.4772,367.4,-,318.7,428.8,9420,5660,-,15750,70120
24,20,331.482,414.9,-,299.3,421.7,9850,5480,-,9240,69660
24,21,0,-,-,-,-,0,-,-,-,-
24,22,235.1006,340.9,-,156.8,385.7,6750,3940,-,8260,64580
24,23,0,-,-,-,-,0,-,-,-,-
24,24,0,-,-,-,-,0,-,-,-,-
24,25,90.802,-,-,146.9,-,2470,-,-,7910,-
24,26,119.246,-,-,143.5,-,2670,-,-,7970,-
24,27,122.6374,-,-,129.9,-,3210,-,-,3180,-
24,28,159.2864,259.4,-,169.2,-,6600,4400,-,3640,-
24,29,99.554,-,-,133.5,-,1240,-,-,2880,-
24,30,170.2264,-,-,198.2,-,3810,-,-,4030,-
24,31,302.0534,453.3,-,309.8,353,8950,5910,-,14800,55790
24,32,380.3838,553.9,-,392.2,308.2,11860,9050,-,17030,26640
24,33,292.9732,-,-,216.4,374.3,9290,-,-,13300,58690
24,34,409.703,-,-,266.3,420.2,13200,-,-,16300,37970
24,35,514.3988,852.4,-,326.7,514.7,15850,9680,-,18700,32900
24,36,243.6338,343.5,-,366.5,352,11620,5380,-,16580,58490
24,37,282.799,376.5,442.6,291.3,356.7,12950,5580,16140,14490,58090
24,38,390.6674,533.5,-,405.5,303.5,16240,10960,-,18100,29860
24,39,371.3036,511.7,-,407.8,303.8,15500,10690,-,17490,30030
24,40,640.537,792,-,334,246.3,19760,9670,-,20450,30370
24,41,699.8318,877,-,391.9,307.9,20510,12080,-,22140,32810
24,42,757.048,811.5,-,474.8,319.5,22590,13590,-,23870,39790
24,43,738.2312,770.1,989.7,412.6,334.6,21570,8010,19710,21710,33510
24,44,690.861,824.3,-,414.9,353.9,20930,13360,-,22060,31240
24,45,866.448,972.6,-,607.9,296.7,25330,12640,-,27930,36520
24,46,877.8256,1050.6,-,459.6,359.6,25410,11880,-,25380,40310
24,47,-,-,-,-,314.5,-,-,-,-,24250
24,48,1655.1092,2553,-,1047.4,406.4,36120,35040,-,38620,49030
24,49,1426.5726,2114.8,-,811.9,311.9,29160,29270,-,33780,27060
24,50,1143.1172,-,-,576.2,333.2,24600,-,-,29750,41500
25,1,1506.1064,2208.7,-,884.7,373.7,33980,28220,-,37410,53390
25,2,908.7858,1026.2,-,432.1,277.1,21010,18400,-,27240,43190
25,3,817.218,896,-,343.8,290.8,22350,15380,-,25170,42290
25,4,676.092,719.9,-,308.9,248.9,18510,12600,-,22690,35840
25,5,723.8998,1002.2,-,442.2,310.2,16530,15400,-,27680,39320
25,6,632.4414,684.8,-,382.3,291.3,15020,13000,-,22630,38170
25,7,615.4844,729.1,-,302.6,310.6,16740,12750,-,20890,36540
25,8,515.9304,638.7,-,296.1,328.1,15640,7740,-,17050,31110
25,9,506.0844,600.6,-,248.1,338.1,13030,7190,-,18490,29230
25,10,430.7078,557.4,-,290,357,11150,9200,-,18490,31090
25,11,425.1284,467.5,-,217.1,248.1,12540,5890,-,14310,27840
25,12,448.6494,508.1,-,231.8,256.8,13220,6510,-,14840,28420
25,13,397.8878,468.1,-,202.8,226.7,12290,5810,-,14270,27540
25,14,395.481,489,-,173.6,214.6,11870,6140,-,13710,27500
25,15,461.8868,557.7,-,349.3,278.3,12790,8530,-,22180,33490
25,16,274.7034,328.7,-,253.7,251.7,7540,9700,-,9090,52110
25,17,221.6444,322.5,-,220.3,261.5,6170,4520,-,7070,52890
25,18,165.9598,-,-,141.8,278.2,4470,-,-,4940,53530
25,19,328.5282,324.1,-,293.4,388.6,9000,9770,-,16620,64660
25,20,349.6424,464.6,-,283,381.6,9430,6470,-,11330,64200
25,21,121.5434,-,-,108.4,278.8,3030,-,-,6760,50520
25,22,260.4814,-,-,135.5,345.5,7610,-,-,10430,59120
25,23,117.8238,224,-,79,248.1,3680,2990,-,6200,49370
25,24,90.9114,-,-,146.9,-,2570,-,-,7910,-
25,25,0,-,-,-,-,0,-,-,-,-
25,26,43.1036,-,-,33.2,-,340,-,-,460,-
25,27,63.6708,-,-,67.7,-,3140,-,-,1150,-
25,28,86.3166,-,-,72.7,-,2850,-,-,4270,-
25,29,69.469,-,-,70.2,-,2190,-,-,820,-
25,30,126.4664,-,-,143.9,-,4280,-,-,2010,-
25,31,229.0836,296.1,-,208.5,244.2,5100,4200,-,9660,15730
25,32,307.5234,375.6,-,290.9,246.9,8130,6140,-,12320,23920
25,33,220.1128,273.1,-,115.1,281.4,5440,4440,-,8280,61210
25,34,336.7332,349.6,-,165,322.3,9340,6490,-,11570,28290
25,35,441.5384,689.1,-,225.4,453.4,11980,8690,-,15190,30180
25,36,170.664,216.2,-,265.3,-,7870,4790,-,11870,-
25,37,209.9386,256.3,-,190,263.8,9190,5190,-,9790,60610
25,38,317.807,387.3,-,304.3,213.3,12490,7640,-,13390,20860
25,39,298.4432,355.6,-,306.6,257.6,11740,7290,-,12780,21910
25,40,567.5672,653.7,-,232.7,215,15890,9950,-,16060,25250
25,41,626.9714,738.7,-,290.6,276.6,16650,12360,-,18180,27690
25,42,684.0782,674.2,-,373.5,264.2,18720,12370,-,19580,31090
25,43,665.3708,724.9,-,316.3,293.3,17700,11590,-,19030,19790
25,44,618.0006,827.5,808.9,313.6,273.6,17060,14520,16280,18240,23540
25,45,793.4782,901.3,-,511.6,226.4,21460,14510,-,25470,28020
25,46,804.8558,897.3,-,363.3,289.3,21540,13560,-,23030,32810
25,47,-,-,-,-,274.2,-,-,-,-,40050
25,48,1640.7778,2491.5,-,1022.1,381.1,34730,31930,-,38960,70730
25,49,1412.2412,2053.3,-,786.6,286.6,27770,26160,-,33900,48760
25,50,1128.7858,1644.3,-,550.9,297.9,23210,21350,-,30090,45400
26,1,1524.1574,2070.9,-,881.3,370.3,32750,31300,-,37480,52880
26,2,926.8368,1022.8,-,428.7,273.7,19780,18460,-,27310,42680
26,3,835.1596,892.7,-,340.4,287.4,21110,15440,-,25240,41780
26,4,694.0336,716.5,-,305.5,245.5,17280,12660,-,22760,35330
26,5,741.8414,987.2,-,438.8,306.8,15290,15970,-,27750,38810
26,6,650.4924,681.4,-,378.9,287.9,13790,13060,-,22700,37660
26,7,633.5354,725.7,-,299.2,307.2,15570,12810,-,20960,36030
26,8,543.0616,649,-,292.7,324.7,15810,7340,-,17120,30600
26,9,533.325,598.9,-,244.7,334.7,13200,11080,-,18560,28720
26,10,457.9484,554.1,-,286.6,353.6,11320,9260,-,18560,30580
26,11,452.369,476.8,-,213.8,244.8,12710,6660,-,14380,27330
26,12,475.7806,524.3,-,228.4,253.4,13390,6100,-,14910,27910
26,13,425.1284,453.2,-,199.4,223.3,12460,6590,-,14340,27030
26,14,422.6122,455.2,-,170.2,211.2,12040,8120,-,13780,26990
26,15,479.8284,554.3,-,346,275,11620,8590,-,22250,32980
26,16,292.7544,325.3,-,250.3,259.9,6310,9760,-,9350,51690
26,17,239.586,319.1,-,216.9,269.7,4900,4580,-,7330,52470
26,18,183.9014,-,-,138.4,286.4,3090,-,-,5200,53110
26,19,355.7688,346.8,-,290,396.9,9170,10200,-,16690,64240
26,20,376.7736,461.2,-,279.7,389.8,9590,6530,-,11400,63780
26,21,148.6746,-,-,105,287.1,3210,-,-,6820,50100
26,22,287.722,378.3,-,132.1,353.8,7780,5130,-,10500,58700
26,23,145.0644,220.6,-,75.6,256.3,3850,3050,-,6260,48950
26,24,118.0426,-,-,143.5,-,2750,-,-,7970,-
26,25,42.9942,-,-,33.2,-,190,-,-,460,-
26,26,0,-,-,-,-,0,-,-,-,-
26,27,0,-,-,-,-,0,-,-,-,-
26,28,0,-,-,-,-,0,-,-,-,-
26,29,0,-,-,-,-,0,-,-,-,-
26,30,126.5758,-,-,143.5,-,3830,-,-,4430,-
26,31,238.0544,292.7,-,205.1,252.4,4830,4260,-,9920,15310
26,32,316.4942,378.2,-,287.5,243.5,7740,5880,-,12580,23410
26,33,229.0836,300.7,-,111.7,289.6,5170,3960,-,8210,60790
26,34,345.704,352.2,-,161.6,330.5,9080,6340,-,11830,27870
26,35,450.5092,691.7,-,222,450,11720,8540,-,15120,29670
26,36,179.6348,232.9,292.8,261.9,-,7530,4460,9940,12130,-
26,37,218.9094,274.9,384.1,186.6,272,8850,5210,7230,9730,60190
26,38,326.7778,388,-,300.9,209.9,12150,7460,-,13330,20350
26,39,307.414,361.2,-,303.2,254.2,11400,6990,-,12720,21400
26,40,576.538,656.3,903.6,229.3,211.7,15630,9800,18210,16320,24740
26,41,635.9422,741.4,-,287.2,273.2,16380,12210,-,18110,27180
26,42,693.049,676.8,1010,370.1,260.8,18460,12220,24320,19840,30580
26,43,674.3416,727.5,-,312.9,289.9,17440,11440,-,20440,19280
26,44,626.9714,830.1,810.2,310.2,270.2,16800,14370,16810,18500,23030
26,45,802.449,903.9,918,508.1,223.1,21200,14360,15900,26560,27510
26,46,813.8266,900,-,360,286,21280,13410,-,24020,32300
26,47,-,-,-,-,270.9,-,-,-,-,39540
26,48,1658.8288,2353.8,-,1018.8,377.8,33500,35010,-,39030,70220
26,49,1430.2922,1915.5,-,783.2,283.2,26540,29240,-,33970,48250
26,50,1146.8368,1506.5,-,547.5,294.5,21980,24430,-,30160,44890
27,1,1542.8648,2127.3,-,909.7,339.7,37450,31520,-,37780,52600
27,2,945.5442,1079.2,-,457.1,243.1,24480,18680,-,27610,42400
27,3,853.9764,949.1,-,368.8,256.8,25810,15660,-,25440,41500
27,4,712.8504,772.9,-,334.7,214.9,21970,12880,-,23060,35050
27,5,760.6582,1033.8,-,467.3,276.3,19990,16090,-,28060,38530
27,6,669.1998,737.8,-,407.3,257.3,18490,13480,-,23000,37380
27,7,652.2428,782.1,-,327.6,248.6,20270,13330,-,21260,38460
27,8,552.5794,705.4,-,321.2,294.2,19150,7260,-,17320,30320
27,9,542.8428,655.3,-,273.1,304.1,16540,11600,-,18760,28440
27,10,467.4662,626.9,-,315.1,323.1,14650,9840,-,18760,30300
27,11,461.8868,567.6,-,242.2,214.2,16050,9100,-,15380,27050
27,12,485.4078,580.7,-,256.8,222.8,16740,6020,-,15430,27630
27,13,434.6462,499.7,-,227.8,192.7,15810,6710,-,14860,26750
27,14,432.13,509.6,-,198.6,180.6,15380,7920,-,14630,26710
27,15,498.6452,615.8,-,374.4,244.4,16320,9510,-,22550,32700
27,16,311.4618,362.8,-,281.8,221.8,11040,9910,-,9810,51310
27,17,258.2934,325.5,-,248.3,231.6,9670,4580,-,8000,52090
27,18,202.6088,-,-,169.8,248.3,8000,-,-,6210,52730
27,19,365.2866,380.2,-,318.4,305.4,12500,10920,-,17220,30630
27,20,386.4008,498.6,-,308.1,351.7,12920,7270,-,12240,63400
27,21,158.3018,268.8,-,133.4,249,6570,3220,-,7450,49720
27,22,297.2398,379.7,-,160.5,315.7,11130,4830,-,11120,58320
27,23,154.5822,243.6,-,104,218.2,7220,2640,-,7000,48570
27,24,122.3092,-,-,128.3,-,3210,-,-,3180,-
27,25,65.5306,-,-,66.6,-,2830,-,-,1150,-
27,26,0,-,-,-,-,0,-,-,-,-
27,27,0,-,-,-,-,0,-,-,-,-
27,28,0,-,-,-,-,0,-,-,-,-
27,29,0,-,-,-,-,0,-,-,-,-
27,30,82.7064,-,-,96.4,-,1990,-,-,1110,-
27,31,204.6874,348.1,-,199.5,214.3,4590,4790,-,7960,14930
27,32,283.1272,351.7,-,281.9,212.9,7550,5240,-,11050,23130
27,33,191.45,256.1,-,106.1,251.5,4980,3430,-,6570,60410
27,34,308.1798,344.6,544.9,156,292.4,8960,5330,14220,10840,27490
27,35,412.8756,687.6,-,216.4,349.4,11610,8240,-,14120,62720
27,36,132.4834,208.7,252.8,256.3,-,6000,3940,5980,10500,-
27,37,171.6486,241.7,340.5,181,233.9,7320,4140,4350,8090,59810
27,38,279.517,331.3,537.3,295.3,179.3,10620,7150,9570,11800,20070
27,39,260.2626,361.1,-,297.6,223.6,9870,6390,-,11190,21120
27,40,539.0138,629.7,851.7,223.7,181.1,15540,9050,13840,15550,24460
27,41,598.3086,714.8,-,281.6,242.6,16290,11460,-,17240,26900
27,42,655.5248,642.2,-,364.5,230.2,18360,11580,-,18970,30300
27,43,636.708,718.9,-,298.3,259.3,17350,10780,-,18950,19000
27,44,589.3378,803.5,758.3,304.6,239.6,16640,13620,12440,18040,22750
27,45,764.8154,899.4,-,493.5,192.5,21040,13800,-,25170,27230
27,46,776.193,896.4,1046.3,345.4,255.4,21190,12750,18240,22620,32020
27,47,-,-,2257.6,-,240.3,-,-,64910,-,39260
27,48,1677.5362,2410.2,-,1047.2,347.2,38200,35230,-,39340,61820
27,49,1448.9996,1971.9,-,811.7,252.7,31240,29460,-,34490,47970
27,50,1165.5442,1562.9,-,575.9,263.9,26680,24650,-,30460,44610
28,1,1574.4814,2296.8,-,911.6,346,37980,32250,-,38190,29050
28,2,977.1608,1100.7,-,459,256.3,25010,18910,-,28020,42500
28,3,885.593,946.6,-,370.7,270,26340,16260,-,25840,41600
28,4,744.467,770.4,-,335.8,228.1,22500,13480,-,23470,35150
28,5,792.2748,1052.3,-,469.1,289.4,20520,17820,-,28460,38630
28,6,700.8164,735.4,-,409.2,270.5,19020,13880,-,23410,37480
28,7,683.8594,805.6,-,329.5,261.8,20800,13560,-,21560,38560
28,8,584.196,726.9,-,323,307.3,19680,7490,-,17720,30420
28,9,574.4594,652.8,-,275,317.3,17070,11900,-,19160,28540
28,10,499.0828,648,-,316.9,336.2,15180,10530,-,19160,30400
28,11,493.5034,536.9,-,244,227.3,16580,8510,-,15630,27150
28,12,517.0244,575.3,-,258.7,236,17260,9210,-,15830,27730
28,13,466.2628,513.3,-,229.7,205.9,16340,8440,-,15480,26850
28,14,463.7466,523.1,-,200.5,193.8,15910,8380,-,15250,26810
28,15,530.2618,608.3,-,376.2,257.5,16850,9410,-,22960,32800
28,16,343.0784,379.3,-,289.6,259.8,11570,10580,-,12730,38780
28,17,289.91,345,-,256.2,269.6,10200,5040,-,9800,39560
28,18,234.2254,417.4,-,177.7,286.4,8530,6530,-,7950,40200
28,19,396.9032,393.7,-,320.3,318.6,13030,11070,-,17620,30730
28,20,418.0174,521.1,-,309.9,414.7,13450,7680,-,13400,59770
28,21,189.9184,279.9,-,135.2,297.1,7100,4110,-,8820,63590
28,22,328.8564,401.2,-,162.4,343.7,11660,5060,-,12070,52790
28,23,186.1988,254.5,-,105.8,266.4,7740,3770,-,8590,62440
28,24,159.177,-,-,169.2,-,6740,-,-,3640,-
28,25,87.3012,-,-,72.5,-,2850,-,-,4270,-
28,26,0,-,-,-,-,0,-,-,-,-
28,27,0,-,-,-,-,0,-,-,-,-
28,28,0,-,-,-,-,0,-,-,-,-
28,29,0,-,-,-,-,0,-,-,-,-
28,30,104.2582,-,-,132.2,-,2310,-,-,1580,-
28,31,176.681,298.6,-,173.4,237.5,3730,3370,-,7610,16400
28,32,255.1208,315.2,-,255.8,226.1,6840,4780,-,10380,23230
28,33,156.3326,213.6,-,80,289.5,4640,3070,-,6110,47880
28,34,273.0624,290.1,-,129.9,368.1,8620,5120,-,10590,49500
28,35,377.7582,628.7,-,190.3,370.7,11280,7330,-,13550,50970
28,36,97.366,155.8,-,230.2,-,5660,3430,-,9930,-
28,37,136.5312,195.8,309.3,154.9,272,6990,3830,2140,7300,47280
28,38,244.3996,284.8,556.4,269.2,192.5,10280,6510,10100,11230,20170
28,39,225.1452,287.1,-,271.5,236.8,9540,5650,-,10840,21220
28,40,503.8964,593.2,851.8,197.6,194.2,15200,8590,12230,15200,24560
28,41,563.1912,678.3,-,255.5,255.8,15960,11000,-,17210,27000
28,42,620.4074,663.7,-,338.4,241.5,18030,11810,-,18620,15350
28,43,601.5906,664.4,870.8,281.2,272.5,17010,10230,11980,18590,19100
28,44,554.2204,767,730.2,278.5,252.8,16300,13160,10820,17690,22850
28,45,729.698,840.9,843.2,476.5,205.6,20700,13150,10810,25140,27330
28,46,741.0756,836.9,-,328.2,261.6,20850,12200,-,22270,15870
28,47,-,-,-,-,253.4,-,-,-,-,39360
28,48,1709.1528,2579.7,-,1049,353.4,38730,35960,-,39740,46390
28,49,1480.6162,2141.5,1372.1,813.5,258.9,31770,30190,19040,34570,24420
28,50,1197.1608,1732.4,-,577.8,277.1,27210,25380,-,30870,44710
29,1,1543.74,2305.1,-,918.4,378.5,36270,30110,-,38350,53480
29,2,946.4194,1100,-,465.7,281.9,23300,13480,-,28180,43280
29,3,852.5542,999.9,-,377.5,295.6,22840,15530,-,26110,42380
29,4,711.3188,755.5,-,342.5,261.4,19000,13020,-,23630,35670
29,5,761.424,1033.6,-,475.9,315.1,18810,15680,-,28620,39410
29,6,670.075,720.5,-,415.9,296.1,17310,13420,-,23570,38260
29,7,650.8206,764.7,-,336.2,315.4,17270,13170,-,21830,36630
29,8,539.6702,721.2,-,329.8,333,15050,8260,-,17990,31200
29,9,537.2634,637.9,-,281.8,349.8,13660,11440,-,19430,29060
29,10,461.8868,593.1,-,323.7,368.7,11770,9620,-,19430,30920
29,11,448.9776,545,-,250.8,186,11950,6370,-,15250,28430
29,12,472.3892,577.1,-,265.4,187.9,12630,8640,-,15780,29070
29,13,421.737,506.8,-,236.4,161.1,11710,5980,-,15210,28430
29,14,419.2208,493.4,-,207.2,155.8,11280,7640,-,14650,28430
29,15,499.5204,593.4,-,383,283.2,15140,8950,-,23120,33580
29,16,312.337,436.5,-,287.4,252.4,9860,7180,-,10220,52390
29,17,259.1686,358.1,-,253.9,262.2,8490,4940,-,8200,53170
29,18,203.484,-,-,175.5,278.9,6820,-,-,6070,53810
29,19,359.7072,385.8,-,327,389.3,9630,10560,-,17560,64940
29,20,380.712,514.4,-,316.7,382.3,10060,7020,-,12270,64480
29,21,159.177,235.2,-,136.7,279.5,5390,3130,-,6400,50800
29,22,284.3306,-,-,169.1,346.2,7030,-,-,11370,59400
29,23,141.673,209.8,-,112.6,248.8,2890,2790,-,7130,49650
29,24,98.8976,-,-,133.5,-,1240,-,-,2880,-
29,25,71.5476,-,-,70.3,-,1890,-,-,1330,-
29,26,0,-,-,-,-,0,-,-,-,-
29,27,0,-,-,-,-,0,-,-,-,-
29,28,0,-,-,-,-,0,-,-,-,-
29,29,0,-,-,-,-,0,-,-,-,-
29,30,103.4924,-,-,127.6,-,3750,-,-,1430,-
29,31,232.475,331.7,-,242.2,244.9,6110,4620,-,10790,16010
29,32,310.9148,390.3,-,324.5,251.7,9060,5620,-,13450,24010
29,33,223.5042,300.8,-,148.8,282.1,6460,3920,-,9080,61490
29,34,340.1246,375.3,-,198.7,323,10400,6240,-,12700,28570
29,35,444.9298,714.9,-,259.1,458.2,13050,8440,-,15990,30270
29,36,165.9598,236.9,271.7,298.9,-,7010,4260,10070,13000,-
29,37,205.125,269.9,371.1,223.6,264.5,8330,4460,6440,10600,60890
29,38,312.9934,412,-,337.9,218.1,11630,8360,-,14200,20950
29,39,293.6296,384.3,-,340.2,262.4,10880,6890,-,13590,22000
29,40,570.9586,668.4,882.3,266.4,228.7,16960,9430,15930,17190,27740
29,41,630.3628,753.4,-,324.2,281.4,17710,11840,-,18980,27780
29,42,687.4696,686.8,-,407.1,269,19780,12070,-,20710,31180
29,43,668.7622,739.5,-,340,305,18770,11070,-,19550,19620
29,44,621.392,842.2,788.9,347.3,285.3,18130,14000,14530,19370,23370
29,45,796.8696,916,-,535.3,238.1,22520,13990,-,25770,27850
29,46,808.2472,912,-,387,294.2,22610,13040,-,23220,32900
29,47,-,-,-,-,279.1,-,-,-,-,40140
29,48,1678.4114,2588,-,1055.8,386,37020,33820,-,39900,70820
29,49,1449.8748,2149.7,-,820.3,291.5,30060,28050,-,34840,48850
29,50,1166.4194,1740.7,-,584.5,302.7,25500,23240,-,31030,45490
30,1,1605.6604,2400.9,-,985,369,38590,30720,-,38690,52870
30,2,1008.3398,1169.5,-,532.4,319.4,25620,19420,-,28520,43360
30,3,916.772,1111.6,-,444.1,333.1,26960,15630,-,26350,42460
30,4,775.646,850.2,-,409.2,274.2,23120,13750,-,23970,25960
30,5,823.3444,1182.4,-,542.6,352.6,21130,18200,-,28970,39490
30,6,731.9954,815.1,-,482.6,333.6,19630,14350,-,23910,38340
30,7,715.0384,859.4,-,402.9,307.9,21420,14200,-,22170,29370
30,8,610.5614,856.9,-,396.5,328.5,17620,10580,-,18230,28590
30,9,605.6384,732.6,-,348.4,287.4,17680,12470,-,19670,29700
30,10,530.2618,687.8,-,390.4,329.4,15800,10590,-,19670,29700
30,11,519.7594,659.7,-,317.5,248.5,14520,8390,-,16140,25320
30,12,543.2804,709.3,-,332.1,257.1,15200,8750,-,16340,25900
30,13,492.5188,652.3,-,303.1,227,14280,8680,-,15770,25020
30,14,490.112,605.2,-,273.9,214.9,13850,7740,-,15540,24980
30,15,561.4408,693.1,-,449.7,320.7,17470,10380,-,23460,33660
30,16,374.2574,472.1,-,358.1,258.2,12190,10550,-,10500,50170
30,17,321.089,402.8,-,324.6,268,10820,5550,-,8690,50950
30,18,265.4044,-,-,246.1,284.8,9150,-,-,7220,51590
30,19,428.0822,456.5,-,393.7,339.7,13640,11610,-,18130,28900
30,20,449.1964,574.9,-,383.4,373.2,14070,8470,-,13150,65260
30,21,221.0974,347.7,-,208.7,285.4,7710,4630,-,8360,56580
30,22,355.1124,457,-,235.8,337.1,9600,5700,-,12030,60180
30,23,212.4548,329.4,-,179.3,254.7,5460,3550,-,7910,55430
30,24,169.7888,-,-,199.2,-,3810,-,-,4030,-
30,25,128.3262,-,-,142.9,-,3980,-,-,2010,-
30,26,125.263,-,-,142.6,-,3830,-,-,4430,-
30,27,82.1594,-,-,97,-,1990,-,-,1110,-
30,28,104.1488,-,-,132.2,-,2310,-,-,1580,-
30,29,104.1488,-,-,126.6,-,3760,-,-,1430,-
30,30,0,-,-,-,-,0,-,-,-,-
30,31,268.2488,409.4,-,274.8,266.6,5770,5790,-,8870,56370
30,32,346.6886,428,-,357.2,289.2,8840,6230,-,11960,24090
30,33,249.1038,338.4,-,181.4,288,6930,4170,-,7480,59270
30,34,365.7242,401.9,-,231.3,348.9,10910,6580,-,11750,24890
30,35,470.5294,756.5,-,291.7,495.7,13570,8990,-,15030,30350
30,36,190.1372,269.6,179.3,331.6,-,7950,4690,2200,11410,-
30,37,229.3024,302.6,253,256.3,-,9280,4890,6120,9000,-
30,38,337.1708,444.7,585.5,370.6,233.6,12570,8790,11560,12710,16880
30,39,317.807,421.9,657.5,372.9,299.9,11830,7140,10320,12100,22080
30,40,596.6676,706,885.2,299,200.4,17490,10040,15660,16460,25730
30,41,655.9624,791.1,941.5,356.9,261.9,18250,12450,17530,18150,28170
30,42,713.0692,719.5,-,439.8,249.5,20320,12450,-,19880,23610
30,43,694.3618,796.2,-,373.6,291.6,19300,11650,-,19860,31030
30,44,646.9916,879.8,806.5,379.9,315.9,18590,14610,14430,18950,23710
30,45,822.4692,952.7,-,569,246.8,22990,14220,-,26080,23040
30,46,833.8468,949.7,-,420.7,309.7,23140,13650,-,23530,24130
30,47,-,-,-,-,259.6,-,-,-,-,39530
30,48,1740.3318,2683.7,-,1122.5,376.5,39340,34430,-,40250,70210
30,49,1511.7952,2245.5,-,887,282,32380,28660,-,35400,48240
30,50,1228.3398,1836.5,-,651.2,340.2,27820,23850,-,31370,45570
31,1,1642.747,2461.7,-,1045.7,345.7,35630,34540,-,42030,67360
31,2,1045.4264,1269.6,-,593,318,22660,18200,-,31860,66340
31,3,953.8586,1114.5,-,504.8,372.8,24000,17220,-,29790,46780
31,4,812.7326,957.4,-,469.8,337.8,20160,16400,-,27420,43440
31,5,860.5404,1203.3,-,603.2,331.2,18170,20400,-,32310,60370
31,6,769.082,922.3,-,543.2,342.2,16670,16800,-,27360,51520
31,7,752.125,966.6,-,463.5,331.5,18390,16550,-,25510,40990
31,8,726.3066,836.8,-,457.1,318.1,22000,12740,-,21670,35780
31,9,716.57,839.7,-,409.1,277.1,19390,14820,-,23110,36890
31,10,641.1934,794.9,-,451,319,17500,13000,-,23110,36890
31,11,635.614,682.6,-,378.1,238.1,18900,10970,-,19480,32510
31,12,659.135,701.2,-,392.7,246.7,19580,11420,-,19680,33090
31,13,608.3734,662.2,-,363.7,216.7,18660,10720,-,19320,32210
31,14,605.8572,677.1,-,334.5,204.5,18230,10970,-,19420,32170
31,15,598.5274,795.2,-,510.3,378.3,14440,12330,-,26910,42610
31,16,411.344,566.2,-,423.7,320.7,9180,13500,-,17880,57050
31,17,358.1756,580.8,-,390.2,357.2,7810,8270,-,15480,57740
31,18,302.491,452.3,-,311.7,269.7,6130,6590,-,13950,57400
31,19,539.0138,651.6,-,454.3,329.3,15350,12800,-,21570,36090
31,20,560.128,683.1,-,444,322,15770,10520,-,18540,40240
31,21,332.029,416.8,-,269.3,335.2,9420,5940,-,13430,55250
31,22,470.967,615.1,-,299.4,387.4,13980,9150,-,16150,35390
31,23,328.3094,449.4,-,239.9,299.8,10060,6540,-,13090,53840
31,24,301.2876,453.3,-,307.8,349.7,9060,5910,-,14800,55920
31,25,229.4118,296.1,-,206.6,239.3,5080,4200,-,9660,15730
31,26,236.1946,292.7,-,203.2,245.5,4790,4260,-,9920,15310
31,27,205.0156,376.1,-,197.6,212.5,4560,3770,-,8110,14930
31,28,175.8058,299.6,-,171.6,231.9,4120,3370,-,7610,16400
31,29,232.2562,329.7,-,240.1,241.9,6090,4620,-,10280,16980
31,30,267.1548,449.4,-,273.8,270.1,5890,4680,-,8870,56370
31,31,0,-,-,-,-,0,-,-,-,-
31,32,149.878,-,-,127.8,278.4,1630,-,-,4620,63680
31,33,175.4776,361.6,-,173,-,1450,3990,-,5110,-
31,34,290.3476,372.1,-,230,351.4,6690,4500,-,12470,66700
31,35,381.0402,911.6,-,290.4,304.1,8920,10570,-,16700,66180
31,36,234.0066,405.7,-,323.2,253.3,9240,6130,-,10130,64480
31,37,225.6922,442.7,-,247.9,-,8190,6530,-,6750,-
31,38,307.3046,541.7,-,362.2,319.2,11170,9340,-,12240,68110
31,39,291.6604,544,-,364.5,264.1,10520,8480,-,11410,66580
31,40,507.069,663.2,-,297.6,301,12500,9860,-,17930,55000
31,41,566.4732,748.2,-,355.5,395.5,13240,11770,-,20270,36650
31,42,623.58,813.7,-,438.4,360.1,15320,12270,-,21890,55640
31,43,604.8726,739.3,-,381.3,384.3,14300,12290,-,21870,67240
31,44,557.5024,837,-,378.5,369.5,13660,13930,-,20740,66890
31,45,732.98,911.8,-,569.6,332.4,18060,15060,-,28090,66670
31,46,744.3576,1003.8,-,421.3,390.3,18140,15850,-,25650,56160
31,47,-,-,-,-,365.2,-,-,-,-,57000
31,48,1777.4184,2744.6,-,1183.1,371.1,36380,38250,-,43690,67280
31,49,1548.8818,2306.4,-,947.6,332.6,29420,32480,-,38520,54810
31,50,1265.4264,1897.4,-,711.8,323.8,24860,27670,-,34710,59350
32,1,1749.412,2530.3,-,1123.9,359.9,40390,35970,-,42740,69430
32,2,1152.0914,1290.2,-,671.3,332.3,27420,18960,-,32570,68410
32,3,1060.5236,1186.1,-,583,361,28760,17800,-,30500,63430
32,4,919.3976,1035.9,-,548.1,319.1,24920,15400,-,28130,56980
32,5,967.2054,1223.8,-,681.4,345.4,22930,21160,-,33020,62440
